username,content
AyaJKT48_,Halo aku once. Good night
AyaJKT48_,"Hari ini aku td latihan, trus nonton sebentar theater nya kaka timT. Skrg lg dijalan pulang, besok ketemu di show1 aku BD, show2 aku zenza"
AyaJKT48_,Dia masih malu2 kucing..
AyaJKT48_,"Dirumah punya mainan baru nihh, Lucu dehhh"
AyaJKT48_,Akhirnya bisa ngetweet juga
AyaJKT48_,Haii ini aya disini
AyaJKT48_,Diani baik ya sudah mengingatkan untuk share pict. Oyasumiay #WithLoveAya
AyaJKT48_,@diani_jkt48 bingung mau share pict yg mana hehe
AyaJKT48_,"Kita adalah rindu yg malu-malu. Efek baca novel baru wkwk, sudah tidur?"
AyaJKT48_,"Aku sengaja ga snyum biar ga dpt potongan hrga,krna kasian abangny udh cape jualan dr pagi. Di mall aja ga blh nawar kan biar adil gtu"
AyaJKT48_,"Inget ps SMA mw bikin rujak,blanja buahny k pasar.nawar2 biar untung.kt yg jualny kdu snyum dl spy harga buah ny trun.Aku gmau jd tmn ku yg"
AyaJKT48_,"Slmt pagi,Bangun tidur td ga pke d bngunin,tp berkat buku jatoh dr tempatny.Udah gk muat gtu msh tetep d paksa,kmrin jg abis beli 4buku hehe"
AyaJKT48_,@Pucchi_JKT48 ciee iya deh yg pede ahay
AyaJKT48_,"Td aku nonton RKJ kaka tim J,sangatlah termotivasi untuk membawakan nya nanti,kyk udah tau kisi2 nya tentang ini.mohon dukunganny selalu"
AyaJKT48_,"Selamat pagi, yuk semangat yukk...."
AyaJKT48_,"Hi, Baru selesai kegiatan skrg lg dijalan pulang.. Udh pd tidur yak? Aku jg tidur ah siapa tau bangun tidur udh sampe rumah"
AyaJKT48_,"Hi.. Selesai kelas hari ini, mau lanjut kegiatan selanjutnya tp sempatkan pulang ke rumah dulu. Kalian lg pd ngapain?"
AyaJKT48_,"Nemu masker di kamar yaudah lah ya wkwk jgn tidur terlalu malam, oyasumiay"
AyaJKT48_,"Baru selesai kegiatan tadi skrg Lagi jalan pulang tp macet, besok2 beli mobil terbang ah atau kuda terbang atau aku aja deh yg terbang wkwk"
AyaJKT48_,RT @chintya_JKT48:
AyaJKT48_,Udah rilis sih tapi nunggu yg udah di translate ke bahasa Indonesia. Lagi nunggu inhumans rilis juga. Banyak ya yg ditungguin
AyaJKT48_,Ok deh ga spoiler haha aku lg nungguin buku harry potter ke-8 yg judulnya harry potter and the cursed child.Ada yg lg nungguin buku itu jg?
AyaJKT48_,Udah nonton Fantastic beast?kemarin aku udah *siapaygnanya.. Gimana filmnya menurut yg udh nonton?Yg belom nonton mau dispoiler ga nih?
AyaJKT48_,Good night Cc: ka @P_StefiJKT48
AyaJKT48_,@Julie_JKT48 @Eve_JKT48 @diani_jkt48 pulangny jgn malem2 yaa
AyaJKT48_,Semoga di kota ini kita masih dapat menghirup kebaikan dan menyaksikan ketentraman
AyaJKT48_,"Pas bangun tidur matanya jadi segaris hehe happy sunday, Aku mau ada kegiatan.semangat ya.. Jangan lupa kewajibannya segera dilaksanakan"
AyaJKT48_,"Arigatou gozaimasu, Sashihara-san"
AyaJKT48_,"Terimakasih bnyak yg sudah bantu meramaikan last show #PajamaDriveJKT48 :') td amat banyak air mata yg tercurahkan,"
AyaJKT48_,Jgn sampai tidak datang ya
AyaJKT48_,"Waktu begitu cepat berlalu, Gimana nanti? Sudah siap? Sampai ketemu nanti show1&amp;2 #PajamaDriveJKT48"
AyaJKT48_,"Happy birthday ka @P_StefiJKT48 yg masih sangat muda wish you all the best ka,sukses terus ka pendidikan dn karirn"
AyaJKT48_,"Selamat ulang tahun yg ke 16thn ka @DeviR_JKT48 smga yg tersemogakan bisa tercapai,smakin pintar jg,semangat terus #hbdeviranita16th"
AyaJKT48_,"Selamat pagi, Selamat hari jumat *REMINDER:Don't forget to pray before start your day"
AyaJKT48_,"Hi, td pulang latihan langsung ngerjain tugas dulu sekarang sudah beres. Udh pd tidur ya? Semoga mimpi yg amat Inda"
AyaJKT48_,"Kaki sudah diobati ko, terimakasih banyak saran pengobatannya.Ini grgr biasa lah keasikan moshing wkwk bukan deh tp kecelakaan kecil sj"
AyaJKT48_,RT @MyPockyID: Mau berinteraksi brg @melodyJKT48 @achanJKT48 @nabilahJKT48 @SinkaJ_JKT48 @Cindvia_JKT48 di event Pocky Day? Cari tau di FB
AyaJKT48_,Udah lama sih tapi tetep lucu wkwk @zarajkt48 @diani_jkt48
AyaJKT48_,Lupa di mention kan wkwk @Uty_JKT48
AyaJKT48_,"#Happy19thUtyBirthday wyatb ka Utyarabb, sukses selalu, segala sesuatunya di lancarkan, dn smkin mnjd lbh baik lg."
AyaJKT48_,"Niatnya hari ini mau puasa lg, ada yg puasa jg gak?"
AyaJKT48_,"Makasih #PajamaDriveJKT48 hari ini, hati2 dijalan pulang."
AyaJKT48_,"Tbtb aku kepikiran dgn rasa gurihnya pop corn bioskop, pop corn yg manis juga tuh"
AyaJKT48_,"Memuji diri sendiri wkwk Sebenernya malu share ginian, tp krna kalah main tebakan sm temen ini hukumannya. Huuuaaah"
AyaJKT48_,"Disini Gerimis gtu, td lg diem di teras depan rumah. Tbtb ada yg lari2 an d semak2 degdegan kan, trus nongol taunya tikus lg kejar2 an"
AyaJKT48_,"#HBDellaPanbelas ka @Della_JKT48 semoga sehat dan bahagia selalu, wish u all the best, pokoknya ka della panutanku Gbu"
AyaJKT48_,Selamat shubuhan untuk yg melaksanakan
AyaJKT48_,"@SLintang_JKT48 aku suka nya Bulan, gimanaa dong (?)"
AyaJKT48_,...
AyaJKT48_,Ka kiti putih sih makanya aku panggil kaka lobak segar hehe aku sudah mandi oyy skrg mau ada kegiatan
AyaJKT48_,"Happy #SweetK17ime @Christi_JKT48 kaka lobak putih segarkuhh wish you all the best, panjang umur dan sehat selalu, teruslah berkarya"
AyaJKT48_,Eh ada yg dateng..
AyaJKT48_,"Nah bizaru bizare bizari si 3anak ayam ini di makan sm si cabe jg makanya aku marahin eh dia ga plg seminggu kan, cabe nakal #Ulahsicabe"
AyaJKT48_,"Skrg kucing dirumah pd jarang pulang. Cabe jg dua hari sekali kadang ada d rumah,aku blm cerita ya kalo kelabu di adopsi sm tetangga aku"
AyaJKT48_,"Sahur td hampir kesiangan juga wkwk browny udah melahirkan tp gatau lahiran dimana,pulang2 perutny udah kempes gtu berabe klo lhrn d rmh org"
AyaJKT48_,"Hi nyariin ya?Ayo ngaku wkwk Maaf ya,smlm sampe rumah langsung tidur krna kemarin sblm show cm tidur 2jam krna tugas Alhamdulillah puasa lg"
AyaJKT48_,"Teruntuk hati: Terus berpositif kepada hal apapun yg ada,Tetap kuat,jgn sisakan ruang utk membenci,dan tetap penuh damai. Have a nice day"
AyaJKT48_,"Ya karna di rem, klo ga d rem mau lampu warna apa juga pasti nyelonong aje Selamat pagi.."
AyaJKT48_,"Alarm hari ini kecepetan wkwk mau tidur lg tnggung bntr lg shubuh, hmmm tebak2 an ajalah nih Kenapa mobil klo d lampu merah pada berhenti?"
AyaJKT48_,Jangan suudzon.
AyaJKT48_,Duh mantap betul vio @violetJKT48_
AyaJKT48_,Maaf kalau ada salah.
AyaJKT48_,"Td uts terakhir,skrg mau lanjut kegiatan lg.nanti besok ketemu ya di #PajamaDriveJKT48 show1&amp;2 dn jgn lupa nanti jam 15:30 nntn Lets get wet"
AyaJKT48_,#happy18irthdayruth @Ruchan_JKT48
AyaJKT48_,Gak cma nasi uduk aja yg bs dimakan bareng bakwan bisa di coba nanti dirumah kalian masing2 lho jgn d rumah tetangga yak.
AyaJKT48_,Ini spaghetti ala rumahan ny pake bakwan wkwk
AyaJKT48_,"Sudah sampai rumah, mau bersih2 dulu setelah itu mau bikin spaghetti ala rumahan gitu hehe udah pada makan blm?apa udah tidur?"
AyaJKT48_,Td aku jd zenza girl di pertunjukan theater kaka tim J.Bertepatan dihari ultah ny ka @nabilahJKT48
AyaJKT48_,"Awas hati2 ya..diluar hujan, jgn terlupakan payung/jas hujan/jaket nya. Trus jgn lupa makan siang juga mau bepergian jd takut nih krna ujan"
AyaJKT48_,Jangan lupa shubuhan dulu yuk sebelum beraktifitas
AyaJKT48_,"Firasat gaenak tbtb muncul,kebangun liat diani ketawa2 eh ternyata dia ngebajak twitter aku,mending kamu bajak sawa"
AyaJKT48_,Finally.. Alhamdulillah sudah wktunya berbuka puasa nanti ketemu ya di SBgN
AyaJKT48_,"ketika hujan turun, rizki berjatuhan. ketika hujan turun, panjatkan pula doa-doa baikmu"
AyaJKT48_,"Aku sayang banget sma kasurku hari ini. Hehe karna libur jd bru bangun, kalian lg ngapain?jgn lupa dzuhuran ny yaa"
AyaJKT48_,"Bangun yuk shubuhannya jgn lupa,selalu berdoa juga agar segala sesuatunya lancar ada yg lg manja nih sm aku hmmm"
AyaJKT48_,"Udah cm masak nasi aja nanti lauknya yg gampang2,skrg beneran mau bobo krna mata sudah lelah.Besok ketemu ya di Sbgn, Aku bd. #WithLoveAya"
AyaJKT48_,"Gak jd tidur mau masak dulu, ntar saur makan apa klo gada makanan untung di cek sama diani hehe"
AyaJKT48_,"Itu kenek becak gegayaan make up haha gapapa lah lagi bereksperimen. btw,emng ada kenek ny becak? Wkwk Dah ah mau Bobo. Oyasumiay.."
AyaJKT48_,Hi.. Seperti ada yg berbeda wkwk tp apa yaaa(?) kalian lg ngapain?
AyaJKT48_,"Teruntuk pikiran: Tetap positive,jgn mudah terhasut, hindari bnyak mengingat hal yg tidak baik,dn selalu berpikiran jernih ya. Selamat Pagi"
AyaJKT48_,"Lupa lupa kalo hari ini baru hari rabu bukan kamis, udah niat buat sahur pdhl hehe"
AyaJKT48_,"Lg belajar tp apadaya sudah ngantuk tp malah foto wkwk Klo gitu oyasumiay, hv a nice dream jgn lupa berdoa."
AyaJKT48_,Tapi rela bagi2 ? Bisa kali tuh bang
AyaJKT48_,Hi.. Akhirnya ketemu sama Juliet ku kita baru selesai latihan uuu
AyaJKT48_,Anaknya keujanan nih sekarang lg neduh
AyaJKT48_,Ucing ala ue
AyaJKT48_,Alhamdulillah puasa hari ini lancar selamat berbuka puasa untuk yg hari ini puasa juga ya
AyaJKT48_,Jgn share2 gambar kartun aneh di tab mention aku :( Apalagi gambar makanan
AyaJKT48_,"@zarajkt48 @violetJKT48_ nggak ko, nanti juga ada buat zara tp ga topeng ya. Kan udah punya. Dah lah mamah melipir dulu"
AyaJKT48_,@violetJKT48_ @zarajkt48 vio mau? Aku punya dirumah. Nanti aku bawa yak wkwk jgn rebutan
AyaJKT48_,Bangun.. Ada yg mau nemenin aku sahur ga?
AyaJKT48_,Abis nonton doctor strange lanjut nonton ouija kan seruu ya wahhhh..
AyaJKT48_,"Makasih #PajamaDriveJKT48 hari ini, sekarang lg mau makan siang. Jgn lupa makan yaa, hati2 dijalan pulang untuk yg pulang"
AyaJKT48_,"Yess selesai kegiatan.. Sekarang lagi dijalan pulang, dimanapun kalian berada tetap berhati-hati. Waspadalah waspad"
AyaJKT48_,"Kami ucapkan Terimakasih untuk hari ini, besok jgn lupa datang lg, kita ketemu lagi ;) okey"
AyaJKT48_,"Makasih ya #PajamaDriveJKT48 tadi, lagi lagi HBD ka @SLintang_JKT48 ,smg hal baik2 selalu menghampiri muachh Besok #PajamaDriveJKT48 lagi"
AyaJKT48_,"Slmt pagi menuju siang, sampai ketemu nanti di show1 #PajamaDriveJKT48 sm show2 aku Bd Sbgn ;) have a nice day"
AyaJKT48_,"Cabe meong2 ngbangunin.dia diem dpn pintu kmr mandi,aku bgn bukain pintu kmr mndiny dikira mau ngapain gk lm aku tengok dia tdr dikmr mandi"
AyaJKT48_,"Tadi gendong cabe dia jadi berat bgt, dasar cadut cabe ndut hehe enak bisa aku jadiin bantal dia, bobo bobo Oyasumiay #WithLoveAya"
AyaJKT48_,"Ini jidat, bukan lapangan bola ya"
AyaJKT48_,"Jangan lupa makan siang, hehe di dagu ada jerawat aku tutupin jerawatnya malu katanya"
AyaJKT48_,@Pucchi_JKT48 pasti lucu krna yg punya aja lucu ahay..
AyaJKT48_,"Selamat siang,maaf baru berkabar.td mlm pulang latihan langsung tidur.td pagi mau ngetweet cuma kuota abis wkwk tp"
AyaJKT48_,Siapa yg saat ini sedang uts juga? Kalo iya semangat yaa.. Sekarang lg di perjalanan mau lanjut kegiatan
AyaJKT48_,Yuk kita buat kenangan berkesan yg gak akan terlupakan bersama-sama pada hari itu datang ya!
AyaJKT48_,"Baru selesai berkegiatan, Terimakasih untuk #PajamaDriveJKT48 tadi. Td di twintail samaan kayak mereka @DeviR_JKT48"
AyaJKT48_,"Selamat shubuh, yuk Shubuhan dulu yuk"
AyaJKT48_,Pict nya ketinggalan wkwkwk.. Maaf
AyaJKT48_,"Belum bisa bobo hehe..Udah pada bobo ya?have a nice dream,nanti mlm ketemu d theater,ada #PajamaDriveJKT48 jgn absen ya.aku aja gk absen lho"
AyaJKT48_,Jgn lupa Besok #PajamaDriveJKT48 okay Maaf muka gabisa kalem
AyaJKT48_,Lalala aku sayang sekali..
AyaJKT48_,"Selamat siang, jgn lupa makan siang nya dan jgn lupa sholat dzuhur nya bagi yg melaksanakan nya"
AyaJKT48_,Terimakasih Tuhan untuk hari baiknya. Semoga besok lebih banyak hal baik lagi yang menghampiri
AyaJKT48_,Selalu.. Setiap diperjalanan trus macet pasti sempet2 nya buat foto kamu juga gitu ga? Hehe
AyaJKT48_,Selamat siang..
Pucchi_JKT48,"Udah asik2 di urutan 1, slah gigi pas mau finish + nabrak tol, bukan takdir dah ya mo bobo, jgn kangen"
Pucchi_JKT48,"Mana td maen di taikan ampe kaki gemeteran, salah masukin gigi niat mau ganti ke 3 malah kepleset ke gigi 1, pantesan ko lelet bgt mobilnya"
Pucchi_JKT48,"@Pucchi_JKT48 *aku abis beberes dll, skrg mau siap2 tidur"
Pucchi_JKT48,"Drtd maen minjem banapass orang mulu, wkwkwk gamodal:(( aku gabis bberes etc, skrg mau tidur"
Pucchi_JKT48,wkekwkkwwkwkwkkw:(((
Pucchi_JKT48,Wkwkwk :(
Pucchi_JKT48,"RT @officialJKT48: Gunakan hak pilih Anda. Siapapun calonnya, suatu saat akan jadi mantan (?)"
Pucchi_JKT48,Cape gombal.
Pucchi_JKT48,Night beneran
Pucchi_JKT48,Rasanya kgn pgn ktm lg tp kamunya ga kangen:(
Pucchi_JKT48,Cerita2 #valentine kalian dong berhubung hr ini aku mendep dikamar doang:(
Pucchi_JKT48,Gaada coklat rujak pun jadi~ #StoryFoodchi
Pucchi_JKT48,#Valentines Accurate
Pucchi_JKT48,Sorry i only date 2D boys
Pucchi_JKT48,Hap val day! Yuk dateng ke acara 4 gulali nanti di theater
Pucchi_JKT48,Im not into valentine but im into you.
Pucchi_JKT48,WKKWKWK
Pucchi_JKT48,Hbd @OriJKT48_
Pucchi_JKT48,Besok event 4 gulali ramaikan ya di teater!! @OriJKT48_
Pucchi_JKT48,"@OriJKT48_ lah beneran, liat kalender atuh"
Pucchi_JKT48,Eh besok tanggal 15 kan @OriJKT48_
Pucchi_JKT48,@OriJKT48_ a boong. Besok hari tenang. Diem aj y diruma ok
Pucchi_JKT48,"@Kyla_JKT48 @regina_JKT48 kan hobi kyl, selo"
Pucchi_JKT48,@OriJKT48_ besok libur nasional ri gaada ketemu2
Pucchi_JKT48,Selasa ada apaan sih emg?
Pucchi_JKT48,"Jodoh kan gaada yg tau, siapa tau dia blom ketemu aku, sekalinya ketemu langsung luluh hehheheh"
Pucchi_JKT48,"@S_SiscaJKT48 aku juga ada cadangan jodoh yang ga brewokan kak, namanya rain"
Pucchi_JKT48,"@S_SiscaJKT48 jodoh kan dah diatur kak, itu jodohku jodoh kaka yg lain"
Pucchi_JKT48,@S_SiscaJKT48 ya tuhan jodohku
Pucchi_JKT48,@OriJKT48_ skip
Pucchi_JKT48,#StoryFoodchi edisi nyemil
Pucchi_JKT48,Happy try out
Pucchi_JKT48,"Capek, bobo duluan ya oyapucch"
Pucchi_JKT48,Tp lupa mt 2 pedal
Pucchi_JKT48,Real women use three pedals. APAAN WKWK
Pucchi_JKT48,Sisaan (?)
Pucchi_JKT48,"Edisi gapunya banapass + gratisan kredit bocah yg gajadi main trus disuru mainin ama mbaknya wkwkwk story awal, kg"
Pucchi_JKT48,RT @Pucchi_JKT48: Beli handshake aku ya sesi 5 jalur 21~ tak kenal tak sayang loh
Pucchi_JKT48,Thankyou @aquangle
Pucchi_JKT48,@Fidly_JKT48 gjd
Pucchi_JKT48,@Fidly_JKT48 sini kulineran
Pucchi_JKT48,Tft #RKJTeamT dan happy #storyfoodchi
Pucchi_JKT48,"Ayo datenggg, lihat kelucuan2 4gulali yang bikin gesrek hihihi"
Pucchi_JKT48,Mo jalan dulu ama mama geng wkwk @Yuriva_JKT48
Pucchi_JKT48,Nonton #RKJTeamT kannn! Yuk berangkat skrg biar ga macet
Pucchi_JKT48,Pagi~
Pucchi_JKT48,#storyfoodchi edisi khilaf bingung mau nasgor / satpadang akhirnya 2 2nya deh belinya :(
Pucchi_JKT48,"@OriJKT48_ aku sukanya kamu, gmn?"
Pucchi_JKT48,Besok jumpa di #RKJTeamT kan???? Show 1 okeyyyy!!!!
Pucchi_JKT48,RT @SinkaJ_JKT48: Datang yah!!
Pucchi_JKT48,Tft ofc basket team T!! Seru bgt
Pucchi_JKT48,Sebentar lagi kita main yaaaa~!
Pucchi_JKT48,RT @Pucchi_JKT48: Sabtu!! Ada OFC basket team T loh! Ayo dateng!! jam 11 pagi registrasinya udah mulai loh jam 12 kita maiiin
Pucchi_JKT48,Pagiii
Pucchi_JKT48,"Goodnight, besok kita main basket ok!! Gasabarrr, jam 12 ya"
Pucchi_JKT48,Registrasi jam 11 dan kita mulai main jam 12 yaaa!
Pucchi_JKT48,Haloooo! Jumpa besok ofc event basket sama team T ya!!
Pucchi_JKT48,Beli handshake aku ya sesi 5 jalur 21~ tak kenal tak sayang loh
Pucchi_JKT48,"Yu di po, jangan sampai ke habisannn!!"
Pucchi_JKT48,"Eh nanti aku ga teater dulu ya, maaaf"
Pucchi_JKT48,Alias besok #RKJTeamT bawa lightstick yaaa!
Pucchi_JKT48,Nanti badannya aku potek nyala
Pucchi_JKT48,Lightstick berjalan
Pucchi_JKT48,"Kalo ke teater gabawa ls gausa kawatir, kan badannya bisa nyala"
Pucchi_JKT48,"Kalo gelap nyala gitu kulitnya, keren kan"
Pucchi_JKT48,"Cowo idaman aku itu yang glow in the dark, ada ga ya"
Pucchi_JKT48,Jumpa besok di teater #RKJTeamT okeei??
Pucchi_JKT48,@DeviR_JKT48
Pucchi_JKT48,#storyfoodchi
Pucchi_JKT48,@AyaJKT48_
Pucchi_JKT48,Akhirnya:(
Pucchi_JKT48,"Cuma mau ngucapin goodnight dan ayukkk beli hs aku, biar kita makin saling mengenal"
Pucchi_JKT48,Sabtu!! Ada OFC basket team T loh! Ayo dateng!! jam 11 pagi registrasinya udah mulai loh jam 12 kita maiiin
Pucchi_JKT48,Selesai latihan
Pucchi_JKT48,Bener ya belajar abis subuh itu lebih cepet masuk ke otak pelajarannya fresh2 gmn gt udaranya F r e s h S e g a r
Pucchi_JKT48,Pagi
Pucchi_JKT48,@AyaJKT48_
Pucchi_JKT48,@AyaJKT48_ @Eve_JKT48 woi elah
Pucchi_JKT48,Tft #RKJteamT ya
Pucchi_JKT48,Makasih @AyaJKT48_ 1pack abis sendiri garela bagi2
Pucchi_JKT48,Kodekodekodenanti #RKJTeamT
Pucchi_JKT48,Mata sepet baca kode
Pucchi_JKT48,Creepy
Pucchi_JKT48,Pagi
Pucchi_JKT48,Night!
Pucchi_JKT48,Besok aku unit apa? #RKJTeamT
Pucchi_JKT48,"Fotonya beda ama yg pernah di share, perhatiin baik2 coba"
Pucchi_JKT48,Jumpa besok di #RKJteamT ya
Pucchi_JKT48,"Hr ini aku ga sekolah dan latihan, masi istirahat, tp ttp belajar,ga berasa bntr lg un coyy, smgttt bljrrr"
Pucchi_JKT48,?
Pucchi_JKT48,Sebal
Pucchi_JKT48,@AyaJKT48_ jenguk aku dong kgn
Pucchi_JKT48,Terima kasih #RKJTeamT hari ini
Pucchi_JKT48,Bntr lg ktm ya
Pucchi_JKT48,"Lg dijalan nihhhh, macet bgt ya dimana2"
Pucchi_JKT48,Pagi
Pucchi_JKT48,Besok show 2 ya #RKJTeamT Btw janlup
Pucchi_JKT48,"Halooo, aku abis marathon baca ulang topeng kaca ga bosen2 krn seru tp mata rada ga adaptasi sama style komik lama hhhh serba lentik"
Pucchi_JKT48,RT @violetJKT48_: Jangan lupa nonton #RKJteamT besok ya show 2 @Eve_JKT48 @Christi_JKT48
Pucchi_JKT48,Besok ketemu kan? Kangen.... :( #RKJteamT
Pucchi_JKT48,@OriJKT48_ gendut apa kekecilan ngaku ga lo
Pucchi_JKT48,@OriJKT48_ gendut bat u HAHHAHA
Pucchi_JKT48,#twintailsday nightt
Pucchi_JKT48,"RT @SwetaKartika: Guys, seriously, ini ke depannya evolusi digital painting sangat mengerikan. Mesin2 ini akan menggantikan kita kalau kita"
Pucchi_JKT48,@Elisabeth_JKT48
Pucchi_JKT48,"Disini hujan, disana hujan? Hati2 yg lg dijalan ke teater #rkjteamt y!"
Pucchi_JKT48,Cm bs mam bubur :((( Cb ada yg mau suapin Tapitetepporsi1baskom #storyfoodchi
Pucchi_JKT48,"#RKJTeamT nanti jg ada yg unik,apa yaa @OriJKT48_"
Pucchi_JKT48,"Jangan lupa nonton #RKJTeamT yah, ada @diani_jkt48 sama @Julie_JKT48 lohhhh"
Pucchi_JKT48,.
Pucchi_JKT48,"Besok aku ga perfom dulu ya, kondisi aku blm bs dulu buat perfom, see u next time yaaa ramaikan #RKJteamT besok~!!"
Pucchi_JKT48,Best grill(s)
Pucchi_JKT48,RT @Pucchi_JKT48: Ingat
Pucchi_JKT48,"Disaat booming2nya My Dearest, aku kaget Koeda umurnya masih 15 tapi suaranya udah mantep bgt tp ttp chelly best gurl foreva sik"
Pucchi_JKT48,Sayonara memories? Klo aku sih ttp favorit kimi no shiranai monogatari
Pucchi_JKT48,"Btw lagu2 terbaru nya dr supercell ttp gabisa ngalahin lagu2 lamany, masi enakan lagu2 jadulny supercell,lebi mantep +egoist itu enak bgttt"
Pucchi_JKT48,"Itu laguuuu hahahaa dengerin deh, mayan enak didenger kok"
Pucchi_JKT48,"Dan yg nyambung cuma wibu aja, ok"
Pucchi_JKT48,LUVORATORRRRRY!!!
Pucchi_JKT48,"Cuacanya lg berubah2, jaga kesehatan ya, jangan sampai flu"
Pucchi_JKT48,Selamat berkegiatan
Pucchi_JKT48,RT @RealGDT: Never do things that will haunt you in your last 3 minutes of life. Do what will make you have that last smile as you exhale l
Pucchi_JKT48,Nightttt
Pucchi_JKT48,"Yg belom nonton, nonton dong #RKJteamT kamis! Ga kangen emg?"
Pucchi_JKT48,Bibarbibirbibarbibir ohiya makasih masuk2annya seneng deh berati banyak yg merhatiin aku /eaaa
Pucchi_JKT48,Tolongjangandisangkutpautkandenganponi:'(
Pucchi_JKT48,"Guys boleqa Aku minta review perkembangan perfom aku dr pajama-rkj Klo gmw ywd gpp, yg mau aja :( hhe buat intropeksi diri dr pandangan org"
Pucchi_JKT48,Selesai kegiatan @Fidly_JKT48
Pucchi_JKT48,#StoryFoodChi
Pucchi_JKT48,"Reol a.k.a itu utaiteee, composer juga sih"
Pucchi_JKT48,Lg suka2nya ama reol wkwk
Pucchi_JKT48,"Wah MV Love Trip dan Saiko Kayo sudah keluar, ayo ditonton!"
Pucchi_JKT48,Pagi~
Pucchi_JKT48,Panutan emang @Ruchan_JKT48
Pucchi_JKT48,Emangnya gabole belajar smbil tiduran??
Pucchi_JKT48,"Ganggu orang belajar aja, kangen ya??"
Pucchi_JKT48,"Hr ini mau belajar pelajaran yg ketinggalan2, smgttt"
Pucchi_JKT48,"Tidur! Uda selesai rangkumannya, sweet dreams!"
Pucchi_JKT48,Alias ngerangkum HHHHH
Pucchi_JKT48,Gjd tidur karena ada yg hrus dilakukan hadeee
Pucchi_JKT48,@S_OktaJKT48 Apa kabar aku kak ampe skrg pake/lepas softlens udah ga butuh kaca wkwkw
Pucchi_JKT48,"Haiii aku abis beberes skrg mo tidur, goodnight"
Pucchi_JKT48,Terima kasih untuk #RKJteamT dan ds hr ini! selamat juga untuk yg mvp ya!
Pucchi_JKT48,Sesi 2 ya
Pucchi_JKT48,Ketemu show 2 #RKJTeamT okkk
Pucchi_JKT48,RT @officialJKT48: [INFO] Yuk ramaikan Direct Selling Music Card di JKT48 Theater setelah Show 2 hari ini!
Pucchi_JKT48,Gapeka padaan
Pucchi_JKT48,Dingin
Pucchi_JKT48,"Night, sambil dengerin drop pop candy hhe"
Pucchi_JKT48,Besok dtg ya :)
Pucchi_JKT48,"Contoh2 orng dgk, gausa ditanya ini siapa"
Pucchi_JKT48,@chintya_JKT48 @Kyla_JKT48 @Gabryela_JKT48
Pucchi_JKT48,"Btw makasih untuk #RKJteamT hari ini! Besok dateng lg ya show 2, aku perfom kok"
Pucchi_JKT48,Ujan? Mie time #Storyfoodchi
